<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.ETH/USD;60;20191225;180000;124.1600000;124.4400000;123.5700000;124.1800000;5093
BTSX.ETH/USD;60;20191225;190000;124.4100000;124.4600000;123.6500000;124.2800000;147
BTSX.ETH/USD;60;20191225;200000;124.5300000;124.5800000;123.2800000;123.6700000;169
BTSX.ETH/USD;60;20191225;210000;124.0000000;124.2300000;123.7500000;124.0600000;60
BTSX.ETH/USD;60;20191225;220000;124.1200000;124.5000000;123.9800000;124.5000000;42
BTSX.ETH/USD;60;20191225;230000;124.5100000;125.5000000;124.5000000;125.3000000;382
BTSX.ETH/USD;60;20191226;000000;125.2600000;125.9600000;125.2600000;125.6700000;698
BTSX.ETH/USD;60;20191226;010000;125.5000000;125.5000000;125.0500000;125.1200000;11
BTSX.ETH/USD;60;20191226;020000;124.8200000;125.7100000;124.8200000;125.2200000;94
BTSX.ETH/USD;60;20191226;030000;125.2000000;125.2000000;124.8600000;124.9700000;27
BTSX.ETH/USD;60;20191226;040000;124.9000000;125.1500000;124.7000000;124.7300000;65
BTSX.ETH/USD;60;20191226;050000;124.6400000;124.7900000;124.4000000;124.7900000;169
BTSX.ETH/USD;60;20191226;060000;124.8600000;125.2200000;124.8100000;125.2200000;240
BTSX.ETH/USD;60;20191226;070000;125.0200000;125.0200000;124.1900000;124.2600000;166
BTSX.ETH/USD;60;20191226;080000;124.4800000;124.6600000;124.2900000;124.3900000;2
BTSX.ETH/USD;60;20191226;090000;124.1500000;124.5500000;124.0900000;124.1100000;21
BTSX.ETH/USD;60;20191226;100000;124.4400000;124.7600000;124.3400000;124.7600000;92
BTSX.ETH/USD;60;20191226;110000;124.6800000;124.7000000;124.3600000;124.5900000;43
BTSX.ETH/USD;60;20191226;120000;124.5900000;125.7500000;124.5900000;125.3100000;812
BTSX.ETH/USD;60;20191226;130000;125.2500000;125.7400000;125.1400000;125.1400000;363
BTSX.ETH/USD;60;20191226;140000;124.9800000;125.2500000;124.9800000;125.1100000;21
BTSX.ETH/USD;60;20191226;150000;125.0200000;125.2100000;124.7300000;124.7400000;70
BTSX.ETH/USD;60;20191226;160000;124.8500000;125.3800000;124.8500000;125.3200000;231
BTSX.ETH/USD;60;20191226;170000;125.1200000;125.6600000;124.9100000;125.5200000;315
BTSX.ETH/USD;60;20191226;180000;125.3800000;125.8300000;125.3500000;125.6000000;341
BTSX.ETH/USD;60;20191226;190000;125.5800000;126.4900000;125.3700000;125.9100000;515
BTSX.ETH/USD;60;20191226;200000;126.2300000;128.7800000;125.4500000;128.0400000;4041
BTSX.ETH/USD;60;20191226;210000;128.2900000;128.7200000;127.9100000;128.6600000;248
BTSX.ETH/USD;60;20191226;220000;128.8800000;128.8800000;128.4000000;128.4900000;32
BTSX.ETH/USD;60;20191226;230000;128.9000000;132.0300000;127.8300000;128.8200000;4011
BTSX.ETH/USD;60;20191227;000000;128.7800000;129.1300000;127.2200000;127.4100000;820
BTSX.ETH/USD;60;20191227;010000;127.0100000;127.0100000;125.8100000;126.0400000;808
BTSX.ETH/USD;60;20191227;020000;126.1100000;126.1100000;124.2300000;125.2600000;1279
BTSX.ETH/USD;60;20191227;030000;124.9800000;125.5100000;124.8500000;125.4300000;477
BTSX.ETH/USD;60;20191227;040000;125.3900000;125.5000000;125.0400000;125.0700000;296
BTSX.ETH/USD;60;20191227;050000;125.2000000;125.5000000;125.0400000;125.5000000;382
BTSX.ETH/USD;60;20191227;060000;125.5600000;126.3200000;125.5200000;126.1200000;293
BTSX.ETH/USD;60;20191227;070000;126.1400000;126.2500000;125.8700000;126.0500000;337
BTSX.ETH/USD;60;20191227;080000;126.1400000;126.1400000;124.9100000;124.9100000;25
BTSX.ETH/USD;60;20191227;090000;125.2800000;125.4000000;125.0100000;125.1700000;155
BTSX.ETH/USD;60;20191227;100000;125.0600000;125.0600000;124.7200000;124.9800000;25
BTSX.ETH/USD;60;20191227;110000;124.8800000;124.9800000;123.9900000;124.5600000;625
BTSX.ETH/USD;60;20191227;120000;124.4400000;124.9600000;124.1400000;124.9500000;473
BTSX.ETH/USD;60;20191227;130000;124.4400000;124.4900000;124.1000000;124.2800000;554
BTSX.ETH/USD;60;20191227;140000;124.2000000;124.7400000;123.9600000;124.6400000;248
BTSX.ETH/USD;60;20191227;150000;124.6700000;124.7500000;121.8200000;123.1100000;1464
BTSX.ETH/USD;60;20191227;160000;123.1800000;124.9200000;122.5000000;124.9200000;724
BTSX.ETH/USD;60;20191227;170000;124.9900000;125.4500000;124.0000000;124.2900000;526
BTSX.ETH/USD;60;20191227;180000;124.2000000;124.7900000;124.0100000;124.5300000;103
BTSX.ETH/USD;60;20191227;190000;124.4900000;126.2000000;124.4700000;125.8100000;895
BTSX.ETH/USD;60;20191227;200000;125.9400000;126.7000000;124.5200000;124.7400000;1400
BTSX.ETH/USD;60;20191227;210000;125.1700000;125.2800000;124.2600000;124.9600000;65
BTSX.ETH/USD;60;20191227;220000;125.0700000;125.4400000;124.8100000;125.1200000;210
BTSX.ETH/USD;60;20191227;230000;125.2400000;125.4800000;124.8100000;125.1900000;191
BTSX.ETH/USD;60;20191228;000000;125.2700000;125.4600000;125.0500000;125.3700000;44
BTSX.ETH/USD;60;20191228;010000;125.3700000;125.6100000;125.0400000;125.5900000;260
BTSX.ETH/USD;60;20191228;020000;125.6600000;126.6000000;125.5700000;126.2000000;131
BTSX.ETH/USD;60;20191228;030000;126.1900000;126.3300000;125.9500000;126.3100000;81
BTSX.ETH/USD;60;20191228;040000;126.0600000;127.5900000;125.7400000;127.3600000;258
BTSX.ETH/USD;60;20191228;050000;127.6000000;128.1800000;126.9400000;127.3100000;252
BTSX.ETH/USD;60;20191228;060000;127.2800000;127.7500000;126.5200000;126.7000000;195
BTSX.ETH/USD;60;20191228;070000;126.9200000;126.9600000;126.5600000;126.7200000;1
BTSX.ETH/USD;60;20191228;080000;126.7300000;127.4400000;126.7300000;127.2800000;39
BTSX.ETH/USD;60;20191228;090000;127.3700000;127.8200000;127.3700000;127.7700000;107
BTSX.ETH/USD;60;20191228;100000;127.7400000;128.2600000;126.8900000;126.8900000;50
BTSX.ETH/USD;60;20191228;110000;126.8600000;127.2700000;126.7800000;126.7900000;38
BTSX.ETH/USD;60;20191228;120000;126.7100000;127.1200000;126.6600000;127.0900000;19
BTSX.ETH/USD;60;20191228;130000;127.0500000;127.1900000;126.8300000;126.8300000;145
BTSX.ETH/USD;60;20191228;140000;126.7200000;127.2200000;126.6800000;127.2200000;85
BTSX.ETH/USD;60;20191228;150000;127.3800000;127.5700000;126.6900000;126.8500000;332
BTSX.ETH/USD;60;20191228;160000;126.9200000;127.3600000;126.9200000;127.3600000;99
BTSX.ETH/USD;60;20191228;170000;127.3500000;127.3500000;126.8200000;127.0000000;14
BTSX.ETH/USD;60;20191228;180000;127.1900000;127.6700000;127.1900000;127.6700000;69
BTSX.ETH/USD;60;20191228;190000;127.5800000;127.9800000;126.9200000;127.3800000;36
BTSX.ETH/USD;60;20191228;200000;126.7800000;128.0000000;126.7800000;127.8200000;186
BTSX.ETH/USD;60;20191228;210000;127.8100000;129.1500000;127.8100000;129.0200000;117
BTSX.ETH/USD;60;20191228;220000;129.1000000;129.4900000;128.5400000;128.5400000;267
BTSX.ETH/USD;60;20191228;230000;128.6100000;128.7500000;128.6100000;128.7500000;18
BTSX.ETH/USD;60;20191229;000000;128.8500000;128.8500000;128.2300000;128.4200000;104
BTSX.ETH/USD;60;20191229;010000;128.3000000;128.4400000;127.9700000;128.2500000;86
BTSX.ETH/USD;60;20191229;020000;127.8100000;128.0400000;127.6900000;128.0400000;586
BTSX.ETH/USD;60;20191229;030000;128.0000000;128.0900000;127.7300000;127.7300000;108
BTSX.ETH/USD;60;20191229;040000;127.7900000;127.8300000;127.5600000;127.8300000;19
BTSX.ETH/USD;60;20191229;050000;127.5600000;127.5600000;127.3200000;127.4400000;8
BTSX.ETH/USD;60;20191229;060000;127.5000000;127.8100000;127.4300000;127.6700000;14
BTSX.ETH/USD;60;20191229;070000;127.7300000;127.8000000;127.5800000;127.7700000;18
BTSX.ETH/USD;60;20191229;080000;127.6100000;127.7800000;127.6100000;127.7500000;44
BTSX.ETH/USD;60;20191229;090000;127.5100000;127.7800000;127.5100000;127.7800000;15
BTSX.ETH/USD;60;20191229;100000;127.9200000;128.5300000;127.9200000;128.5100000;43
BTSX.ETH/USD;60;20191229;110000;128.5700000;128.6500000;128.1500000;128.2900000;52
BTSX.ETH/USD;60;20191229;120000;128.3400000;128.7000000;128.3400000;128.7000000;152
BTSX.ETH/USD;60;20191229;130000;128.3800000;128.3800000;127.7800000;127.7900000;85
BTSX.ETH/USD;60;20191229;140000;127.7300000;128.1300000;127.7100000;128.1300000;20
BTSX.ETH/USD;60;20191229;150000;128.1600000;129.0900000;128.1600000;128.9200000;392
BTSX.ETH/USD;60;20191229;160000;129.1100000;131.0200000;128.7900000;130.6500000;1833
BTSX.ETH/USD;60;20191229;170000;130.9000000;131.0100000;130.0000000;130.3700000;1562
BTSX.ETH/USD;60;20191229;180000;130.7600000;131.5800000;130.4400000;131.0400000;106
BTSX.ETH/USD;60;20191229;190000;130.6800000;132.1600000;130.3300000;131.8500000;531
BTSX.ETH/USD;60;20191229;200000;131.7800000;133.5900000;131.7800000;132.6700000;823
BTSX.ETH/USD;60;20191229;210000;132.9500000;133.1200000;132.0700000;133.0500000;225
BTSX.ETH/USD;60;20191229;220000;133.0900000;133.9100000;132.9200000;133.5000000;811
BTSX.ETH/USD;60;20191229;230000;133.6400000;134.8600000;133.0100000;134.8600000;1303
BTSX.ETH/USD;60;20191230;000000;134.7700000;137.7200000;134.1400000;135.0300000;3531
BTSX.ETH/USD;60;20191230;010000;134.8000000;134.9000000;132.5900000;134.7100000;1446
BTSX.ETH/USD;60;20191230;020000;134.8600000;135.6000000;134.4900000;134.8300000;435
BTSX.ETH/USD;60;20191230;030000;134.8300000;135.3100000;134.0400000;134.2500000;211
BTSX.ETH/USD;60;20191230;040000;133.9500000;133.9500000;133.1000000;133.5400000;255
BTSX.ETH/USD;60;20191230;050000;133.3100000;134.3300000;133.2400000;134.3300000;10
BTSX.ETH/USD;60;20191230;060000;134.2300000;134.3300000;133.8100000;134.3300000;133
BTSX.ETH/USD;60;20191230;070000;133.7700000;134.2400000;133.6600000;134.2400000;23
BTSX.ETH/USD;60;20191230;080000;134.0700000;135.1900000;134.0700000;134.7800000;96
BTSX.ETH/USD;60;20191230;090000;134.7000000;135.1500000;134.6700000;134.7100000;198
BTSX.ETH/USD;60;20191230;100000;134.7800000;134.7800000;134.5500000;134.6200000;33
BTSX.ETH/USD;60;20191230;110000;134.7200000;135.9900000;134.7000000;135.3100000;516
BTSX.ETH/USD;60;20191230;120000;134.9200000;134.9200000;134.0000000;134.2700000;148
BTSX.ETH/USD;60;20191230;130000;134.3100000;134.8000000;133.0100000;133.3000000;544
BTSX.ETH/USD;60;20191230;140000;133.2500000;133.7400000;132.2000000;132.4200000;486
BTSX.ETH/USD;60;20191230;150000;132.3500000;133.0800000;132.3500000;132.8600000;115
BTSX.ETH/USD;60;20191230;160000;132.9700000;133.4400000;132.3300000;132.3300000;162
BTSX.ETH/USD;60;20191230;170000;131.9400000;132.5400000;131.4600000;131.9500000;694
BTSX.ETH/USD;60;20191230;180000;131.6300000;132.2700000;130.7400000;131.1500000;1247
BTSX.ETH/USD;60;20191230;190000;130.8900000;131.1800000;129.9300000;129.9900000;1354
BTSX.ETH/USD;60;20191230;200000;130.5500000;131.0100000;130.1200000;131.0100000;431
BTSX.ETH/USD;60;20191230;210000;131.1900000;131.1900000;130.7700000;131.1400000;400
BTSX.ETH/USD;60;20191230;220000;130.9800000;131.4000000;130.9800000;131.3900000;36
BTSX.ETH/USD;60;20191230;230000;130.8200000;130.9400000;130.4200000;130.6900000;195
BTSX.ETH/USD;60;20191231;000000;130.7500000;131.9200000;130.7500000;131.4300000;364
BTSX.ETH/USD;60;20191231;010000;131.5000000;131.7600000;131.2800000;131.5300000;209
BTSX.ETH/USD;60;20191231;020000;131.5400000;132.0100000;131.5400000;131.9800000;167
BTSX.ETH/USD;60;20191231;030000;132.1200000;132.3200000;130.8500000;131.0500000;264
BTSX.ETH/USD;60;20191231;040000;130.9800000;131.0800000;130.2700000;131.0800000;305
BTSX.ETH/USD;60;20191231;050000;131.1300000;131.3700000;130.9700000;131.3700000;342
BTSX.ETH/USD;60;20191231;060000;131.3200000;131.3400000;130.8200000;130.9500000;128
BTSX.ETH/USD;60;20191231;070000;131.1400000;131.2000000;130.6700000;130.7800000;151
BTSX.ETH/USD;60;20191231;080000;130.8300000;131.3200000;130.7500000;131.1900000;188
BTSX.ETH/USD;60;20191231;090000;131.1100000;132.3100000;131.0800000;132.2200000;440
BTSX.ETH/USD;60;20191231;100000;132.3100000;132.4000000;131.8100000;132.0800000;184
BTSX.ETH/USD;60;20191231;110000;132.0200000;132.2000000;131.5900000;131.7900000;254
BTSX.ETH/USD;60;20191231;120000;131.7900000;131.8200000;131.3300000;131.5200000;897
BTSX.ETH/USD;60;20191231;130000;131.5300000;131.7800000;131.0000000;131.3300000;112
BTSX.ETH/USD;60;20191231;140000;131.2200000;131.8700000;131.0200000;131.3700000;427
BTSX.ETH/USD;60;20191231;150000;131.5300000;131.8300000;131.4900000;131.6800000;294
BTSX.ETH/USD;60;20191231;160000;131.6800000;131.7300000;130.7100000;131.2700000;434
BTSX.ETH/USD;60;20191231;170000;131.2700000;131.6800000;131.0900000;131.2700000;90
BTSX.ETH/USD;60;20191231;180000;131.1100000;133.2800000;130.9200000;131.1900000;1603
BTSX.ETH/USD;60;20191231;190000;131.3200000;131.3700000;128.6700000;129.3000000;3099
BTSX.ETH/USD;60;20191231;200000;129.0000000;130.0000000;128.7000000;129.5800000;1014
BTSX.ETH/USD;60;20191231;210000;129.5500000;129.6600000;128.2000000;128.8100000;1360
BTSX.ETH/USD;60;20191231;220000;128.7800000;129.4900000;128.5000000;128.8700000;415
BTSX.ETH/USD;60;20191231;230000;128.6700000;128.7500000;127.8000000;127.9700000;1687
BTSX.ETH/USD;60;20200101;000000;127.8100000;128.3700000;127.6500000;127.8000000;734
BTSX.ETH/USD;60;20200101;010000;127.8300000;128.6000000;127.7200000;128.3200000;270
BTSX.ETH/USD;60;20200101;020000;128.3900000;128.8400000;127.8900000;128.5300000;264
BTSX.ETH/USD;60;20200101;030000;128.5400000;128.8500000;128.2600000;128.6300000;147
BTSX.ETH/USD;60;20200101;040000;128.5000000;128.5400000;128.1700000;128.4000000;1123
BTSX.ETH/USD;60;20200101;050000;128.3700000;130.1300000;128.1900000;130.0700000;707
BTSX.ETH/USD;60;20200101;060000;130.3400000;130.5400000;129.9900000;130.4700000;228
BTSX.ETH/USD;60;20200101;070000;130.4700000;130.4700000;129.5500000;129.8000000;125
BTSX.ETH/USD;60;20200101;080000;129.8100000;130.1400000;129.5500000;129.5500000;124
BTSX.ETH/USD;60;20200101;090000;129.5500000;129.9700000;129.5500000;129.8700000;90
BTSX.ETH/USD;60;20200101;100000;129.9600000;130.3300000;129.8000000;130.0600000;119
BTSX.ETH/USD;60;20200101;110000;130.0400000;130.2400000;129.7800000;129.9200000;59
BTSX.ETH/USD;60;20200101;120000;129.7800000;129.8800000;129.4800000;129.8800000;103
BTSX.ETH/USD;60;20200101;130000;129.9100000;130.1400000;129.7600000;129.7600000;81
BTSX.ETH/USD;60;20200101;140000;129.7600000;130.4800000;129.7400000;130.4800000;157
BTSX.ETH/USD;60;20200101;150000;130.4100000;131.7300000;130.3400000;130.3800000;1496
BTSX.ETH/USD;60;20200101;160000;130.4400000;131.0400000;130.4400000;131.0400000;84
BTSX.ETH/USD;60;20200101;170000;131.4500000;131.4600000;131.0400000;131.2700000;1398
BTSX.ETH/USD;60;20200101;180000;131.1400000;131.9700000;131.1300000;131.6500000;883
BTSX.ETH/USD;60;20200101;190000;131.5500000;132.0000000;131.4000000;131.7500000;329
BTSX.ETH/USD;60;20200101;200000;131.8900000;132.5100000;131.6000000;132.5100000;378
BTSX.ETH/USD;60;20200101;210000;132.5400000;132.6400000;131.9000000;132.1700000;161
BTSX.ETH/USD;60;20200101;220000;132.0600000;132.0900000;131.2900000;131.7200000;106
BTSX.ETH/USD;60;20200101;230000;131.6400000;131.6500000;131.2300000;131.3900000;74
BTSX.ETH/USD;60;20200102;000000;131.5200000;131.8700000;131.2300000;131.7400000;48
BTSX.ETH/USD;60;20200102;010000;131.7900000;131.8900000;131.2100000;131.3700000;468
BTSX.ETH/USD;60;20200102;020000;131.2500000;131.2500000;129.4400000;129.9700000;613
BTSX.ETH/USD;60;20200102;030000;129.6600000;130.3300000;129.3800000;130.2700000;273
BTSX.ETH/USD;60;20200102;040000;130.1500000;130.3100000;129.8100000;130.1100000;231
BTSX.ETH/USD;60;20200102;050000;130.0900000;130.0900000;129.6500000;129.8600000;40
BTSX.ETH/USD;60;20200102;060000;129.7000000;129.7000000;128.4200000;129.2200000;450
BTSX.ETH/USD;60;20200102;070000;129.3100000;129.3100000;128.4600000;128.5000000;180
BTSX.ETH/USD;60;20200102;080000;128.2700000;129.2400000;128.2700000;129.1300000;51
BTSX.ETH/USD;60;20200102;090000;129.1500000;129.1600000;128.7900000;128.7900000;455
BTSX.ETH/USD;60;20200102;100000;129.0800000;129.3400000;128.9800000;129.3000000;433
BTSX.ETH/USD;60;20200102;110000;128.9600000;129.1100000;128.3800000;128.8700000;177
BTSX.ETH/USD;60;20200102;120000;128.7900000;129.7800000;128.7900000;129.5700000;53
BTSX.ETH/USD;60;20200102;130000;129.7500000;129.7500000;129.0200000;129.4300000;2234
BTSX.ETH/USD;60;20200102;140000;129.4300000;129.7600000;129.3000000;129.3000000;128
BTSX.ETH/USD;60;20200102;150000;129.2600000;129.3100000;128.9500000;129.2700000;492
BTSX.ETH/USD;60;20200102;160000;129.1000000;129.6700000;129.0800000;129.6700000;1349
BTSX.ETH/USD;60;20200102;170000;129.6600000;129.6700000;128.5000000;129.0700000;1823
BTSX.ETH/USD;60;20200102;180000;128.8400000;129.4300000;128.8000000;129.1300000;2783
BTSX.ETH/USD;60;20200102;190000;129.4100000;129.4300000;129.1100000;129.3600000;209
BTSX.ETH/USD;60;20200102;200000;129.3200000;129.3200000;126.5900000;127.2500000;1612
BTSX.ETH/USD;60;20200102;210000;127.1000000;127.2200000;125.6700000;126.9900000;965
BTSX.ETH/USD;60;20200102;220000;126.8900000;127.3200000;126.7100000;127.2300000;63
BTSX.ETH/USD;60;20200102;230000;127.0000000;127.2000000;126.7800000;127.2000000;29
BTSX.ETH/USD;60;20200103;000000;127.1400000;127.1400000;126.6000000;126.8600000;100
BTSX.ETH/USD;60;20200103;010000;126.8300000;127.5500000;126.8000000;127.5200000;51
BTSX.ETH/USD;60;20200103;020000;126.9700000;127.1300000;126.8600000;126.9600000;28
BTSX.ETH/USD;60;20200103;030000;126.9700000;126.9800000;126.6600000;126.7600000;56
BTSX.ETH/USD;60;20200103;040000;126.7000000;127.2200000;126.5500000;126.6300000;438
BTSX.ETH/USD;60;20200103;050000;126.3700000;126.3700000;125.5500000;125.6400000;209
BTSX.ETH/USD;60;20200103;060000;125.6100000;126.6800000;125.5700000;126.5300000;646
BTSX.ETH/USD;60;20200103;070000;126.3900000;126.4700000;126.3800000;126.3800000;189
BTSX.ETH/USD;60;20200103;080000;126.5000000;129.8600000;126.5000000;129.0700000;3613
BTSX.ETH/USD;60;20200103;090000;129.6500000;129.6500000;128.5600000;128.9800000;239
BTSX.ETH/USD;60;20200103;100000;128.8100000;129.0300000;128.6700000;128.9600000;195
BTSX.ETH/USD;60;20200103;110000;129.0700000;129.4400000;128.6100000;128.6400000;3061
BTSX.ETH/USD;60;20200103;120000;128.6400000;132.9300000;128.6300000;132.0400000;9723
BTSX.ETH/USD;60;20200103;130000;132.1000000;132.7200000;131.7100000;132.2000000;1556
BTSX.ETH/USD;60;20200103;140000;132.2800000;132.5200000;131.5400000;131.8400000;1113
BTSX.ETH/USD;60;20200103;150000;131.9000000;132.7000000;131.8400000;132.2800000;3614
BTSX.ETH/USD;60;20200103;160000;132.4000000;132.8200000;131.8800000;132.1200000;405
BTSX.ETH/USD;60;20200103;170000;132.1200000;133.8700000;132.1200000;133.4500000;1159
BTSX.ETH/USD;60;20200103;180000;133.6400000;133.7200000;130.9400000;131.6100000;1542
BTSX.ETH/USD;60;20200103;190000;131.6600000;132.5000000;131.5900000;132.3900000;226
BTSX.ETH/USD;60;20200103;200000;132.4700000;133.6900000;131.9800000;133.3700000;691
BTSX.ETH/USD;60;20200103;210000;133.3200000;134.9000000;132.8400000;134.1400000;1304
BTSX.ETH/USD;60;20200103;220000;133.8700000;134.1100000;133.3600000;133.4300000;672
BTSX.ETH/USD;60;20200103;230000;132.8800000;133.3000000;132.2000000;133.2000000;148
BTSX.ETH/USD;60;20200104;000000;133.2800000;133.8500000;132.9600000;133.4300000;154
BTSX.ETH/USD;60;20200104;010000;133.3500000;133.7100000;132.0900000;132.1500000;1914
BTSX.ETH/USD;60;20200104;020000;132.6500000;133.0300000;132.0400000;133.0300000;180
BTSX.ETH/USD;60;20200104;030000;132.9300000;134.9000000;132.9300000;133.8900000;773
BTSX.ETH/USD;60;20200104;040000;134.3500000;134.4400000;133.5500000;133.5500000;199
BTSX.ETH/USD;60;20200104;050000;133.4700000;133.4700000;132.7500000;132.9000000;1389
BTSX.ETH/USD;60;20200104;060000;132.7500000;133.1300000;132.7500000;133.1300000;85
BTSX.ETH/USD;60;20200104;070000;133.2600000;133.2900000;133.1500000;133.1900000;5
BTSX.ETH/USD;60;20200104;080000;133.1900000;133.7200000;132.9300000;133.7200000;24
BTSX.ETH/USD;60;20200104;090000;133.2900000;133.7900000;133.2900000;133.4000000;238
BTSX.ETH/USD;60;20200104;100000;133.6700000;134.0900000;133.6700000;133.8000000;6
BTSX.ETH/USD;60;20200104;110000;133.8700000;134.0000000;133.5100000;133.8600000;100
BTSX.ETH/USD;60;20200104;120000;133.5900000;133.9800000;133.3000000;133.3000000;100
BTSX.ETH/USD;60;20200104;130000;133.4000000;133.5100000;133.2500000;133.5100000;92
